Unnamed: 0,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
12.0,2016-10-02,1.14,131064.76,57006.38,4790.65,0.0,69267.73,66393.37,2874.36,0.0,organic,2016.0,SouthCentral
13.0,2016-09-25,1.15,131608.43,50298.52,6985.47,8.87,74315.57,65470.7,8844.87,0.0,organic,2016.0,SouthCentral
14.0,2016-09-18,1.14,129652.83,42581.23,5505.14,0.0,81566.46,73194.34,8372.12,0.0,organic,2016.0,SouthCentral
15.0,2016-09-11,1.07,164162.25,47884.79,4446.52,0.0,111830.94,105704.69,6126.25,0.0,organic,2016.0,SouthCentral
16.0,2016-09-04,1.08,169684.45,43288.51,5218.47,0.0,121177.47,115963.68,5213.79,0.0,organic,2016.0,SouthCentral
17.0,2016-08-28,1.04,180003.45,48259.41,4469.44,8.79,127265.81,120903.43,6362.38,0.0,organic,2016.0,SouthCentral
18.0,2016-08-21,0.97,247621.32,67192.31,4365.3,0.0,176063.71,170028.41,6035.3,0.0,organic,2016.0,SouthCentral
19.0,2016-08-14,0.98,278711.99,76071.17,5041.32,0.0,197599.5,189805.15,7794.35,0.0,organic,2016.0,SouthCentral
20.0,2016-08-07,1.26,138004.86,44893.49,5386.67,0.0,87724.7,52854.44,34870.26,0.0,organic,2016.0,SouthCentral
21.0,2016-07-31,1.22,142770.97,51129.16,5389.19,0.0,86252.62,72360.02,13892.6,0.0,organic,2016.0,SouthCentral
22.0,2016-07-24,1.21,136429.31,53040.76,6134.35,0.0,77254.2,65513.34,11740.86,0.0,organic,2016.0,SouthCentral
23.0,2016-07-17,1.21,118903.02,44998.45,6759.41,0.0,67145.16,47727.73,19417.43,0.0,organic,2016.0,SouthCentral
24.0,2016-07-10,1.18,106469.22,40521.68,7584.26,0.0,58363.28,54171.61,4191.67,0.0,organic,2016.0,SouthCentral
25.0,2016-07-03,1.13,111340.2,45145.4,8701.71,0.0,57493.09,55392.77,2100.32,0.0,organic,2016.0,SouthCentral
26.0,2016-06-26,"1,17",114148.17,40284.96,7267.68,0.0,66595.53,61928.4,4667.13,0.0,organic,2016.0,SouthCentral
27.0,2016-06-19,1.14,113554.54,39133.12,7833.94,0.0,66587.48,56430.45,10157.03,0.0,organic,2016.0,SouthCentral
28.0,2016-06-12,1.11,120789.79,40677.24,7936.51,359.3,71816.74,63793.15,8023.59,0.0,organic,2016.0,SouthCentral
29.0,2016-06-05,1.1,117920.36,36488.57,7670.66,417.29,73343.84,59332.91,14010.93,0.0,organic,2016.0,SouthCentral
30.0,2016-05-29,1.07,144179.65,43253.38,13727.01,4019.29,83179.97,65946.52,17233.45,0.0,organic,2016.0,SouthCentral
31.0,2016-05-22,1.05,130641.29,37426.79,9630.79,231.79,83351.92,66161.0,17190.92,0.0,organic,2016.0,SouthCentral
32.0,2016-05-15,1.11,128078.72,32418.44,15000.26,249.18,80410.84,59811.01,20599.83,0.0,organic,2016.0,SouthCentral
33.0,2016-05-08,1.07,133142.97,30976.28,8774.75,4649.03,88742.91,59018.15,29724.76,0.0,organic,2016.0,SouthCentral
34.0,2016-05-01,1.13,113305.24,26730.12,12090.39,6307.41,68177.32,57465.21,10712.11,0.0,organic,2016.0,SouthCentral
35.0,2016-04-24,1.11,110395.86,27167.11,16727.91,39.84,66461.0,46304.57,20156.43,0.0,organic,2016.0,SouthCentral
36.0,2016-04-17,1.15,118580.72,29955.06,15129.88,17.07,73478.71,56962.55,16516.16,0.0,organic,2016.0,SouthCentral
37.0,2016-04-10,1.21,91639.0,29757.15,7403.82,8.52,54469.51,41421.13,13048.38,0.0,organic,2016.0,SouthCentral
38.0,2016-04-03,1.22,86545.27,28336.55,5964.03,2.83,52241.86,41885.1,10356.76,0.0,organic,2016.0,SouthCentral
39.0,2016-03-27,1.25,84351.3,29009.17,6132.83,8.49,49200.81,39989.57,9211.24,0.0,organic,2016.0,SouthCentral
40.0,2016-03-20,1.23,79411.38,27908.44,6978.58,11.26,44513.1,35287.48,9225.62,0.0,organic,2016.0,SouthCentral
41.0,2016-03-13,1.24,86860.92,33069.76,7254.38,0.0,46536.78,39531.89,7004.89,0.0,organic,2016.0,SouthCentral
42.0,2016-03-06,1.21,86686.51,29748.62,5654.56,0.0,51283.33,40850.8,10432.53,0.0,organic,2016.0,SouthCentral
43.0,2016-02-28,1.24,89262.56,28679.61,6947.04,2.79,53633.12,38914.83,14718.29,0.0,organic,2016.0,SouthCentral
44.0,2016-02-21,1.28,78298.97,29083.62,6554.46,208.92,42451.97,32726.25,9725.72,0.0,organic,2016.0,SouthCentral
45.0,2016-02-14,1.31,75226.48,25976.29,6077.93,0.0,43172.26,33318.79,9853.47,0.0,organic,2016.0,SouthCentral
46.0,2016-02-07,1.35,69236.98,28638.16,4956.5,0.0,35642.32,33200.13,2442.19,0.0,organic,2016.0,SouthCentral
47.0,2016-01-31,1.41,69115.72,29502.87,4582.19,2.77,35027.89,34397.13,630.76,0.0,organic,2016.0,SouthCentral
48.0,2016-01-24,1.35,70767.77,23737.39,5747.06,0.0,41283.32,39836.86,1446.46,0.0,organic,2016.0,SouthCentral
49.0,2016-01-17,1.33,67598.5,29157.6,5671.95,5.56,32763.39,32475.79,287.6,0.0,organic,2016.0,SouthCentral
50.0,2016-01-10,1.38,63163.21,20245.33,5601.24,0.0,37316.64,36780.47,536.17,0.0,organic,2016.0,SouthCentral
51.0,2016-01-03,1.38,56538.34,18543.16,4853.37,0.0,33141.81,32138.91,1002.9,0.0,organic,2016.0,SouthCentral
0.0,2016-12-25,1.41,46895.78,3551.01,9031.23,279.29,34034.25,18333.61,15700.64,0.0,organic,2016.0,Southeast
1.0,2016-12-18,1.26,54712.86,3375.85,8448.31,315.77,42572.93,19398.71,23174.22,0.0,organic,2016.0,Southeast
2.0,2016-12-11,1.29,59141.95,3862.37,8401.47,274.59,46603.52,17767.54,28835.98,0.0,organic,2016.0,Southeast
3.0,2016-12-04,1.44,51799.91,3464.51,9245.68,237.32,38852.4,15786.96,23065.44,0.0,organic,2016.0,Southeast
4.0,2016-11-27,1.55,46032.7,3303.62,8282.1,310.14,34136.84,17052.87,17083.97,0.0,organic,2016.0,Southeast
5.0,2016-11-20,1.58,61264.14,4165.72,9695.14,419.65,46983.63,25312.29,21671.34,0.0,organic,2016.0,Southeast
6.0,2016-11-13,1.58,71470.8,4473.42,11409.19,450.22,55137.97,31103.86,24034.11,0.0,organic,2016.0,Southeast
7.0,2016-11-06,1.62,63877.72,5389.94,14873.28,507.85,43106.65,17305.32,25801.33,0.0,organic,2016.0,Southeast
8.0,2016-10-30,1.75,44666.0,5090.29,15508.61,572.47,23494.63,5220.39,18274.24,0.0,organic,2016.0,Southeast
9.0,2016-10-23,1.36,59238.63,4865.35,14703.84,419.27,39250.17,5363.63,33886.54,0.0,organic,2016.0,Southeast
10.0,2016-10-16,1.35,56442.73,5174.56,13534.89,432.89,37300.39,7119.54,30180.85,0.0,organic,2016.0,Southeast
11.0,2016-10-09,1.44,57606.91,10690.56,12322.68,416.0,34177.67,9681.13,24496.54,0.0,organic,2016.0,Southeast
12.0,2016-10-02,2.13,38668.06,14243.0,15259.97,519.91,8645.18,7049.22,1595.96,0.0,organic,2016.0,Southeast
13.0,2016-09-25,1.81,41398.38,7769.08,14549.87,420.84,18658.59,7449.41,11209.18,0.0,organic,2016.0,Southeast
14.0,2016-09-18,1.58,57792.45,6072.82,14168.25,485.37,37066.01,19189.74,17876.27,0.0,organic,2016.0,Southeast
15.0,2016-09-11,1.5,67246.01,7453.03,14078.39,439.29,45275.3,30666.03,14609.27,0.0,organic,2016.0,Southeast
16.0,2016-09-04,1.54,67309.14,9207.65,15349.22,431.84,42320.43,31577.01,10743.42,0.0,organic,2016.0,Southeast
17.0,2016-08-28,1.41,68341.93,8134.62,14259.48,625.61,45322.22,27669.13,17653.09,0.0,organic,2016.0,Southeast
18.0,2016-08-21,1.65,64499.62,11946.01,13428.48,712.1,38413.03,32410.75,6002.28,0.0,organic,2016.0,Southeast
19.0,2016-08-14,1.63,70790.98,13080.44,14578.13,820.66,42311.75,34013.16,8298.59,0.0,organic,2016.0,Southeast
20.0,2016-08-07,1.39,84966.16,13026.73,17547.61,1150.44,53241.38,27465.39,25775.99,0.0,organic,2016.0,Southeast
21.0,2016-07-31,1.62,67427.23,13672.33,15899.54,1036.72,36818.64,29716.26,7102.38,0.0,organic,2016.0,Southeast
22.0,2016-07-24,1.67,68443.21,15723.85,15761.64,968.77,35988.95,33725.71,2263.24,0.0,organic,2016.0,Southeast
23.0,2016-07-17,1.45,71665.65,15952.32,12582.02,1043.27,42088.04,27168.06,14919.98,0.0,organic,2016.0,Southeast
24.0,2016-07-10,1.4,80274.62,16115.35,16079.41,930.51,47149.35,35176.48,11972.87,0.0,organic,2016.0,Southeast
25.0,2016-07-03,1.16,87258.97,15707.89,15614.27,956.86,54979.95,38190.18,16789.77,0.0,organic,2016.0,Southeast
26.0,2016-06-26,1.31,71367.79,20353.71,13495.03,848.58,36670.47,22878.16,13792.31,0.0,organic,2016.0,Southeast
27.0,2016-06-19,1.22,68218.09,15584.56,13257.71,654.68,38721.14,23160.93,15560.21,0.0,organic,2016.0,Southeast
28.0,2016-06-12,1.31,69103.23,17831.12,14124.16,609.14,36538.81,24093.3,12445.51,0.0,organic,2016.0,Southeast
29.0,2016-06-05,1.31,66438.8,15346.73,12348.32,498.96,38244.79,29937.29,8307.5,0.0,organic,2016.0,Southeast
30.0,2016-05-29,1.41,64136.98,16063.33,11346.0,407.65,36320.0,32373.57,3946.43,0.0,organic,2016.0,Southeast
31.0,2016-05-22,1.44,63165.58,15850.58,10455.82,422.78,36436.4,29566.47,6869.93,0.0,organic,2016.0,Southeast
32.0,2016-05-15,1.44,63876.47,14100.94,10954.62,341.16,38479.75,32194.5,6285.25,0.0,organic,2016.0,Southeast
33.0,2016-05-08,1.53,52129.42,14799.32,10278.09,401.59,26650.42,22526.26,4124.16,0.0,organic,2016.0,Southeast
34.0,2016-05-01,1.44,57064.62,13485.35,11528.17,382.13,31668.97,24950.21,6718.76,0.0,organic,2016.0,Southeast
35.0,2016-04-24,1.47,60780.65,14874.14,11223.24,354.59,34328.68,30773.57,3555.11,0.0,organic,2016.0,Southeast
36.0,2016-04-17,1.48,54241.93,16280.57,11390.63,403.64,26167.09,22303.0,3864.09,0.0,organic,2016.0,Southeast
37.0,2016-04-10,1.44,54667.44,16629.6,11242.96,507.98,26286.9,25822.92,463.98,0.0,organic,2016.0,Southeast
38.0,2016-04-03,1.49,54364.05,19782.19,10472.82,395.68,23713.36,21956.66,1756.7,0.0,organic,2016.0,Southeast
39.0,2016-03-27,1.48,51791.11,16772.51,10589.54,353.44,24075.62,20453.56,3622.06,0.0,organic,2016.0,Southeast
40.0,2016-03-20,1.46,49153.27,15483.39,8830.51,452.71,24386.66,21785.79,2600.87,0.0,organic,2016.0,Southeast
41.0,2016-03-13,1.45,49979.08,15658.78,9937.59,397.83,23984.88,22968.5,1016.38,0.0,organic,2016.0,Southeast
42.0,2016-03-06,1.61,40036.61,15966.97,9880.53,364.48,13824.63,13251.15,573.48,0.0,organic,2016.0,Southeast
43.0,2016-02-28,1.66,36570.56,15059.75,8583.7,436.81,12490.3,12288.18,202.12,0.0,organic,2016.0,Southeast
44.0,2016-02-21,1.61,37375.96,13880.19,7471.45,356.11,15668.21,14899.84,768.37,0.0,organic,2016.0,Southeast
45.0,2016-02-14,1.57,39730.5,14094.73,7433.77,388.89,17813.11,15792.13,2020.98,0.0,organic,2016.0,Southeast
46.0,2016-02-07,1.61,36963.31,13154.94,7667.79,504.48,15636.1,14354.53,1281.57,0.0,organic,2016.0,Southeast
47.0,2016-01-31,1.63,41361.94,16328.26,6860.8,379.04,17793.84,16603.66,1190.18,0.0,organic,2016.0,Southeast
48.0,2016-01-24,1.55,45545.02,13968.03,7078.75,524.35,23973.89,22489.24,1484.65,0.0,organic,2016.0,Southeast
49.0,2016-01-17,1.69,36802.17,15333.29,7545.64,459.04,13464.2,12976.16,488.04,0.0,organic,2016.0,Southeast
50.0,2016-01-10,1.64,41864.22,15773.34,7657.9,565.69,17867.29,14426.01,3441.28,0.0,organic,2016.0,Southeast
51.0,2016-01-03,1.32,86759.88,39315.96,8067.87,579.95,38796.1,19654.52,19141.58,0.0,organic,2016.0,Southeast
0.0,2016-12-25,0.89,5333.76,24.44,1081.6,0.0,4227.72,23.76,4203.96,0.0,organic,2016.0,Spokane
1.0,2016-12-18,1.03,3288.85,18.32,761.26,0.0,2509.27,15.83,2493.44,0.0,organic,2016.0,Spokane
2.0,2016-12-11,1.38,2137.62,10.17,598.15,0.0,1529.3,31.65,1497.65,0.0,organic,2016.0,Spokane
3.0,2016-12-04,1.48,2645.69,12.19,713.24,0.0,1920.26,7.9,1912.36,0.0,organic,2016.0,Spokane
4.0,2016-11-27,1.33,3169.8,38.57,645.56,0.0,2485.67,23.68,2461.99,0.0,organic,2016.0,Spokane
5.0,2016-11-20,"1,67",2832.01,64.86,835.13,0.0,1932.02,106.67,1825.35,0.0,organic,2016.0,Spokane
6.0,2016-11-13,2.35,1795.08,38.49,1229.53,1.01,526.05,43.33,482.72,0.0,organic,2016.0,Spokane
7.0,2016-11-06,2.02,1894.26,14.17,965.27,0.0,914.82,26.67,888.15,0.0,organic,2016.0,Spokane
8.0,2016-10-30,2.89,1043.41,105.07,907.25,3.03,28.06,0.0,28.06,0.0,organic,2016.0,Spokane
9.0,2016-10-23,2.23,1253.5,48.21,938.03,5.02,262.24,0.0,262.24,0.0,organic,2016.0,Spokane
10.0,2016-10-16,1.83,2160.64,99.83,918.48,11.98,1130.35,4.44,1125.91,0.0,organic,2016.0,Spokane
11.0,2016-10-09,2.26,1792.53,123.09,853.68,192.57,623.19,123.53,499.66,0.0,organic,2016.0,Spokane
12.0,2016-10-02,1.64,2386.34,155.78,710.62,0.0,1519.94,144.76,1375.18,0.0,organic,2016.0,Spokane
13.0,2016-09-25,2.27,1737.7,299.91,912.38,0.0,525.41,54.5,470.91,0.0,organic,2016.0,Spokane
14.0,2016-09-18,1.51,2714.12,549.78,263.49,0.0,1900.85,360.0,1540.85,0.0,organic,2016.0,Spokane
15.0,2016-09-11,1.53,3194.19,837.77,386.27,0.0,1970.15,638.38,1331.77,0.0,organic,2016.0,Spokane
16.0,2016-09-04,1.93,2088.07,645.19,996.54,0.0,446.34,22.53,423.81,0.0,organic,2016.0,Spokane
17.0,2016-08-28,2.51,1227.21,511.39,670.96,0.0,44.86,44.86,0.0,0.0,organic,2016.0,Spokane
18.0,2016-08-21,1.95,2086.53,706.36,614.47,0.0,765.7,765.7,0.0,0.0,organic,2016.0,Spokane
19.0,2016-08-14,2.25,1921.43,622.77,1072.24,0.0,226.42,99.45,126.97,0.0,organic,2016.0,Spokane
20.0,2016-08-07,1.64,2329.01,326.15,709.21,0.0,1293.65,456.15,837.5,0.0,organic,2016.0,Spokane
21.0,2016-07-31,1.31,2994.48,375.9,563.84,0.0,2054.74,192.05,1862.69,0.0,organic,2016.0,Spokane
22.0,2016-07-24,2.16,1760.07,286.36,1281.97,0.0,191.74,7.37,184.37,0.0,organic,2016.0,Spokane
23.0,2016-07-17,2.32,2469.93,632.92,1787.23,0.0,49.78,44.48,5.3,0.0,organic,2016.0,Spokane
24.0,2016-07-10,2.23,2122.86,531.25,1459.49,0.0,132.12,0.0,132.12,0.0,organic,2016.0,Spokane
25.0,2016-07-03,1.69,3136.55,403.35,1599.9,0.0,1133.3,7.51,1125.79,0.0,organic,2016.0,Spokane
26.0,2016-06-26,1.76,3011.21,411.5,2059.45,0.0,540.26,22.65,517.61,0.0,organic,2016.0,Spokane
27.0,2016-06-19,1.75,2952.0,348.81,2595.61,0.0,7.58,7.58,0.0,0.0,organic,2016.0,Spokane
28.0,2016-06-12,1.89,2299.99,167.27,1853.94,0.0,278.78,0.0,278.78,0.0,organic,2016.0,Spokane
29.0,2016-06-05,1.91,2807.95,99.46,2655.67,1.99,50.83,0.0,50.83,0.0,organic,2016.0,Spokane
30.0,2016-05-29,1.64,2979.01,117.12,2253.12,0.0,608.77,0.0,608.77,0.0,organic,2016.0,Spokane
31.0,2016-05-22,1.49,3894.15,81.14,3124.78,0.0,688.23,0.0,688.23,0.0,organic,2016.0,Spokane
32.0,2016-05-15,1.61,3399.86,77.0,2582.47,0.0,740.39,0.0,740.39,0.0,organic,2016.0,Spokane
33.0,2016-05-08,1.41,3542.46,72.84,2025.86,0.0,1443.76,0.0,1443.76,0.0,organic,2016.0,Spokane
34.0,2016-05-01,1.27,3665.51,29.45,1749.21,0.0,1886.85,0.0,1886.85,0.0,organic,2016.0,Spokane
35.0,2016-04-24,1.46,4611.55,148.77,4237.89,1.96,222.93,0.0,222.93,0.0,organic,2016.0,Spokane
36.0,2016-04-17,1.14,3374.83,79.92,1329.4,0.0,1965.51,0.0,1965.51,0.0,organic,2016.0,Spokane
37.0,2016-04-10,0.85,8577.23,93.08,1966.33,0.0,6517.82,0.0,6517.82,0.0,organic,2016.0,Spokane
38.0,2016-04-03,1.33,4149.98,100.29,2792.8,0.0,1256.89,19.29,1237.6,0.0,organic,2016.0,Spokane
39.0,2016-03-27,1.45,2927.32,59.51,1996.63,1.92,869.26,0.0,869.26,0.0,organic,2016.0,Spokane
40.0,2016-03-20,1.08,4726.65,88.02,1757.48,0.0,2881.15,441.53,2439.62,0.0,organic,2016.0,Spokane
41.0,2016-03-13,1.28,4036.93,51.54,1563.44,0.0,2421.95,237.26,2184.69,0.0,organic,2016.0,Spokane
42.0,2016-03-06,1.31,3669.4,78.16,2007.44,5.72,1578.08,0.0,1578.08,0.0,organic,2016.0,Spokane
43.0,2016-02-28,1.69,4992.2,316.43,3736.21,55.28,884.28,0.0,884.28,0.0,organic,2016.0,Spokane
44.0,2016-02-21,1.42,3066.64,17.18,1515.29,0.0,1534.17,0.0,1534.17,0.0,organic,2016.0,Spokane
45.0,2016-02-14,0.98,5990.65,64.99,1798.79,0.0,4126.87,146.55,3980.32,0.0,organic,2016.0,Spokane
46.0,2016-02-07,1.22,3042.3,59.36,1319.25,0.0,1663.69,234.02,1429.67,0.0,organic,2016.0,Spokane
47.0,2016-01-31,1.42,2705.96,49.87,1306.09,0.0,1350.0,0.0,1350.0,0.0,organic,2016.0,Spokane
48.0,2016-01-24,1.52,1955.39,53.78,951.21,5.76,944.64,0.0,944.64,0.0,organic,2016.0,Spokane
49.0,2016-01-17,1.19,3476.19,40.41,1459.95,3.85,1971.98,0.0,1971.98,0.0,organic,2016.0,Spokane
50.0,2016-01-10,1.2,3528.15,44.29,1435.6,3.85,2044.41,0.0,2044.41,0.0,organic,2016.0,Spokane
51.0,2016-01-03,1.69,2401.84,75.14,1380.5,0.0,946.2,0.0,946.2,0.0,organic,2016.0,Spokane
0.0,2016-12-25,1.36,4173.63,1490.35,349.44,0.0,2333.84,1183.98,1149.86,0.0,organic,2016.0,StLouis
1.0,2016-12-18,1.35,5402.48,2019.34,548.82,0.0,2834.32,730.0,2104.32,0.0,organic,2016.0,StLouis
2.0,2016-12-11,1.53,5358.18,1761.25,573.98,0.0,3022.95,947.22,2075.73,0.0,organic,2016.0,StLouis
3.0,2016-12-04,1.43,5860.55,1873.62,421.89,0.0,3565.04,563.33,3001.71,0.0,organic,2016.0,StLouis
4.0,2016-11-27,1.14,9149.56,1662.91,372.34,0.0,7114.31,1130.0,5984.31,0.0,organic,2016.0,StLouis
5.0,2016-11-20,1.04,10510.27,1377.36,537.0,0.0,8595.91,1375.01,7220.9,0.0,organic,2016.0,StLouis
6.0,2016-11-13,1.49,6840.22,1944.42,545.57,0.0,4350.23,1526.66,2823.57,0.0,organic,2016.0,StLouis
7.0,2016-11-06,1.29,7312.47,2297.63,404.07,0.0,4610.77,895.0,3715.77,0.0,organic,2016.0,StLouis
8.0,2016-10-30,1.0,6655.57,800.43,637.41,0.0,5217.73,420.0,4797.73,0.0,organic,2016.0,StLouis
9.0,2016-10-23,1.12,10673.47,2556.24,835.53,0.0,7281.7,197.22,7084.48,0.0,organic,2016.0,StLouis
10.0,2016-10-16,1.6,8973.5,2383.54,1980.2,0.0,4609.76,836.11,3773.65,0.0,organic,2016.0,StLouis
11.0,2016-10-09,1.23,8098.83,320.93,1234.08,0.0,6543.82,1153.33,5390.49,0.0,organic,2016.0,StLouis
12.0,2016-10-02,1.23,6734.06,572.55,704.25,0.0,5457.26,892.77,4564.49,0.0,organic,2016.0,StLouis
13.0,2016-09-25,1.5,5873.36,1707.38,708.57,0.0,3457.41,1017.25,2440.16,0.0,organic,2016.0,StLouis
14.0,2016-09-18,1.54,6740.24,2418.28,838.57,0.0,3483.39,711.99,2771.4,0.0,organic,2016.0,StLouis
15.0,2016-09-11,1.52,4993.15,1134.32,1259.36,0.0,2599.47,55.38,2544.09,0.0,organic,2016.0,StLouis
16.0,2016-09-04,1.06,8505.41,2817.65,568.62,0.0,5119.14,55.48,5063.66,0.0,organic,2016.0,StLouis
17.0,2016-08-28,1.04,10875.76,2752.04,1084.38,23.57,7015.77,550.24,6465.53,0.0,organic,2016.0,StLouis
18.0,2016-08-21,1.88,8616.4,3154.25,2593.44,70.63,2798.08,2788.08,10.0,0.0,organic,2016.0,StLouis
19.0,2016-08-14,1.97,7008.59,2390.91,2720.52,16.27,1880.89,1526.11,354.78,0.0,organic,2016.0,StLouis
20.0,2016-08-07,1.77,8063.78,2307.37,2240.62,21.65,3494.14,3490.81,3.33,0.0,organic,2016.0,StLouis
21.0,2016-07-31,1.57,9269.91,2001.3,1662.32,52.23,5554.06,5547.39,6.67,0.0,organic,2016.0,StLouis
22.0,2016-07-24,1.69,7057.4,1567.5,1835.55,7.19,3647.16,3647.16,0.0,0.0,organic,2016.0,StLouis
23.0,2016-07-17,2.0,5499.33,1440.8,2535.31,0.0,1523.22,1523.22,0.0,0.0,organic,2016.0,StLouis
24.0,2016-07-10,1.74,5055.17,423.98,1915.03,0.0,2716.16,2716.16,0.0,0.0,organic,2016.0,StLouis
25.0,2016-07-03,1.75,4788.38,398.73,1834.52,8.94,2546.19,2546.19,0.0,0.0,organic,2016.0,StLouis
26.0,2016-06-26,1.74,7231.64,1646.65,1916.95,21.42,3646.62,3646.62,0.0,0.0,organic,2016.0,StLouis
27.0,2016-06-19,1.83,7924.1,2678.04,2060.17,8.9,3176.99,3176.99,0.0,0.0,organic,2016.0,StLouis
28.0,2016-06-12,1.72,8338.7,2197.91,2158.0,1.77,3981.02,3957.44,23.58,0.0,organic,2016.0,StLouis
29.0,2016-06-05,1.96,7048.29,2336.22,2701.21,0.0,2010.86,2010.86,0.0,0.0,organic,2016.0,StLouis
30.0,2016-05-29,2.2,4151.27,2177.62,1738.92,3.52,231.21,218.09,13.12,0.0,organic,2016.0,StLouis
31.0,2016-05-22,2.03,5259.2,2152.85,2715.23,3.51,387.61,304.62,82.99,0.0,organic,2016.0,StLouis
32.0,2016-05-15,1.69,6797.21,2767.39,1279.65,0.0,2750.17,315.53,2434.64,0.0,organic,2016.0,StLouis
33.0,2016-05-08,1.47,5666.7,1939.42,608.58,0.0,3118.7,155.45,2963.25,0.0,organic,2016.0,StLouis
34.0,2016-05-01,1.3,5153.05,1408.4,528.99,0.0,3215.66,0.0,3215.66,0.0,organic,2016.0,StLouis
35.0,2016-04-24,0.69,12272.56,1593.69,510.56,5.23,10163.08,7.74,10155.34,0.0,organic,2016.0,StLouis
36.0,2016-04-17,1.21,4042.51,1101.45,422.83,0.0,2518.23,0.0,2518.23,0.0,organic,2016.0,StLouis
37.0,2016-04-10,0.58,14137.4,668.77,489.85,0.0,12978.78,61.76,12917.02,0.0,organic,2016.0,StLouis
38.0,2016-04-03,0.75,10883.38,1433.66,498.14,5.21,8946.37,11.57,8934.8,0.0,organic,2016.0,StLouis
39.0,2016-03-27,0.88,11880.74,2743.43,473.79,0.0,8663.52,26.47,8637.05,0.0,organic,2016.0,StLouis
40.0,2016-03-20,0.9,12334.46,1490.01,578.29,0.0,10266.16,199.63,10066.53,0.0,organic,2016.0,StLouis
41.0,2016-03-13,1.1,7739.62,1855.25,429.47,1.74,5453.16,66.9,5386.26,0.0,organic,2016.0,StLouis
42.0,2016-03-06,1.82,4095.43,1975.45,548.25,1.74,1569.99,20.0,1549.99,0.0,organic,2016.0,StLouis
43.0,2016-02-28,0.9,11358.36,2968.08,629.17,0.0,7761.11,20.0,7741.11,0.0,organic,2016.0,StLouis
44.0,2016-02-21,0.82,12382.8,1078.6,801.1,3.49,10499.61,20.55,10479.06,0.0,organic,2016.0,StLouis
45.0,2016-02-14,1.71,4744.15,1732.47,659.07,0.0,2352.61,41.1,2311.51,0.0,organic,2016.0,StLouis
46.0,2016-02-07,1.63,4026.22,1245.18,640.98,0.0,2140.06,23.89,2116.17,0.0,organic,2016.0,StLouis
47.0,2016-01-31,0.91,8047.41,1065.99,618.9,0.0,6362.52,28.36,6334.16,0.0,organic,2016.0,StLouis
48.0,2016-01-24,0.68,15106.42,1490.93,595.22,5.27,13015.0,66.82,12948.18,0.0,organic,2016.0,StLouis
49.0,2016-01-17,0.98,8688.58,1669.28,655.91,0.0,6363.39,396.29,5967.1,0.0,organic,2016.0,StLouis
50.0,2016-01-10,1.42,6987.04,2159.08,669.21,0.0,4158.75,926.19,3232.56,0.0,organic,2016.0,StLouis
51.0,2016-01-03,0.86,10026.13,1303.08,932.82,5.29,7784.94,83.92,7701.02,0.0,organic,2016.0,StLouis
0.0,2016-12-25,1.69,1016.97,113.18,147.13,0.0,756.66,756.66,0.0,0.0,organic,2016.0,Syracuse
1.0,2016-12-18,1.63,1106.24,11.28,106.56,0.0,988.4,988.4,0.0,0.0,organic,2016.0,Syracuse
2.0,2016-12-11,1.77,1584.0,0.0,171.2,0.0,1412.8,1391.97,20.83,0.0,organic,2016.0,Syracuse
3.0,2016-12-04,1.83,1687.32,0.0,186.86,0.0,1500.46,1471.39,29.07,0.0,organic,2016.0,Syracuse
4.0,2016-11-27,1.86,775.8,0.0,101.8,0.0,674.0,674.0,0.0,0.0,organic,2016.0,Syracuse
5.0,2016-11-20,1.77,1573.28,3.71,39.58,0.0,1529.99,1529.99,0.0,0.0,organic,2016.0,Syracuse
6.0,2016-11-13,1.81,892.02,0.0,67.8,0.0,824.22,824.22,0.0,0.0,organic,2016.0,Syracuse
7.0,2016-11-06,1.7,1141.59,1.0,105.72,0.0,1034.87,1034.87,0.0,0.0,organic,2016.0,Syracuse
8.0,2016-10-30,1.73,667.95,4.91,57.64,0.0,605.4,605.4,0.0,0.0,organic,2016.0,Syracuse
9.0,2016-10-23,1.69,961.36,0.0,37.97,0.0,923.39,923.39,0.0,0.0,organic,2016.0,Syracuse
10.0,2016-10-16,1.61,795.95,0.0,50.17,0.0,745.78,745.78,0.0,0.0,organic,2016.0,Syracuse
11.0,2016-10-09,1.6,1007.51,0.0,68.44,0.0,939.07,939.07,0.0,0.0,organic,2016.0,Syracuse
12.0,2016-10-02,1.59,1233.27,0.0,76.93,0.0,1156.34,1156.34,0.0,0.0,organic,2016.0,Syracuse
13.0,2016-09-25,1.6,1233.92,0.0,97.67,0.0,1136.25,1136.25,0.0,0.0,organic,2016.0,Syracuse
14.0,2016-09-18,1.51,1953.97,8.88,69.6,0.0,1875.49,1875.49,0.0,0.0,organic,2016.0,Syracuse
15.0,2016-09-11,1.54,1614.87,6.1,95.22,0.0,1513.55,1513.55,0.0,0.0,organic,2016.0,Syracuse
16.0,2016-09-04,1.56,1844.23,10.97,107.31,0.0,1725.95,1725.95,0.0,0.0,organic,2016.0,Syracuse
17.0,2016-08-28,1.54,1739.66,6.1,184.31,0.0,1549.25,1549.25,0.0,0.0,organic,2016.0,Syracuse
