,Unnamed: 0,Date,AveragePrice,Total Volume,c4046,c4225,c4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,year,region,TotalValue
2274,,2015-04-05,1.26,,148128.0,238613.0,9791.26,69588.1,69293.4,210.54,84.24,conventional,2015.0,Seattle,466120.0
2275,,2015-03-29,1.22,,162078.0,205582.0,9896.09,75186.6,74523.4,658.45,4.83,conventional,2015.0,Seattle,452743.0
2276,,2015-03-22,1.13,,192631.0,229940.0,8716.19,82910.0,82898.7,0.0,11.25,conventional,2015.0,Seattle,514197.0
2277,,2015-03-15,1.24,,173278.0,189015.0,12218.0,79078.8,79057.8,8.42,12.64,conventional,2015.0,Seattle,453590.0
2278,,2015-03-08,1.24,,170637.0,190974.0,8269.01,69966.2,69941.7,8.24,16.32,conventional,2015.0,Seattle,439846.0
2279,,2015-03-01,1.07,,162941.0,327300.0,12576.6,110718.0,110637.0,62.51,18.35,conventional,2015.0,Seattle,613535.0
2280,,2015-02-22,1.11,,106012.0,353202.0,10013.8,82808.6,82779.6,0.0,29.06,conventional,2015.0,Seattle,552037.0
2281,,2015-02-15,1.33,,114015.0,171967.0,8106.15,58247.1,57771.2,431.17,44.75,conventional,2015.0,Seattle,352335.0
2282,,2015-02-08,1.08,,153476.0,257165.0,10978.6,67361.3,65239.7,2117.07,4.58,conventional,2015.0,Seattle,488981.0
2283,,2015-02-01,0.97,,201140.0,578709.0,10182.7,143117.0,142049.0,1034.01,33.58,conventional,2015.0,Seattle,933148.0
2284,,2015-01-25,1.26,,118570.0,228986.0,11119.3,61449.4,61054.2,370.74,24.44,conventional,2015.0,Seattle,420124.0
2285,,2015-01-18,1.2,,160898.0,223146.0,11177.7,68250.9,67519.5,720.65,10.71,conventional,2015.0,Seattle,463473.0
2286,,2015-01-11,1.06,,144349.0,278069.0,18076.5,86855.5,81221.3,5632.65,1.53,conventional,2015.0,Seattle,527351.0
2287,,2015-01-04,0.97,,165839.0,341837.0,15291.4,111555.0,96695.3,14859.7,0.0,conventional,2015.0,Seattle,634522.0
2288,,2015-12-27,0.98,,137133.0,48908.4,8151.76,57249.8,48181.8,9060.09,7.83,conventional,2015.0,SouthCarolina,251443.0
2289,,2015-12-20,1.04,,115402.0,39931.5,6244.22,49488.0,44628.7,4851.44,7.81,conventional,2015.0,SouthCarolina,211066.0
2290,,2015-12-13,0.96,,148692.0,47393.2,7391.81,53689.7,43815.6,9863.71,10.37,conventional,2015.0,SouthCarolina,257167.0
2291,,2015-12-06,1.03,,130411.0,47118.9,9427.71,46316.9,40092.4,6203.8,20.68,conventional,2015.0,SouthCarolina,233274.0
2292,,2015-11-29,0.97,,125440.0,42269.5,7454.33,42801.1,33356.9,9433.78,10.4,conventional,2015.0,SouthCarolina,217965.0
2293,,2015-11-22,0.99,,123209.0,42099.3,8114.19,43345.7,34239.2,9106.45,0.0,conventional,2015.0,SouthCarolina,216768.0
2294,,2015-11-15,1.07,,116059.0,61600.2,11569.9,35143.6,29409.0,5734.56,0.0,conventional,2015.0,SouthCarolina,224373.0
2295,,2015-11-08,1.08,,118352.0,47266.8,15742.6,39718.7,34385.7,5325.2,7.78,conventional,2015.0,SouthCarolina,221080.0
2296,,2015-11-01,1.0,,143163.0,59937.6,19045.0,58741.1,44763.5,13977.6,0.0,conventional,2015.0,SouthCarolina,280887.0
2297,,2015-10-25,1.11,,107104.0,46792.3,17192.5,52518.8,43924.9,8593.91,0.0,conventional,2015.0,SouthCarolina,223607.0
2298,,2015-10-18,1.12,,105221.0,55038.8,16616.9,49369.3,40996.4,8372.87,0.0,conventional,2015.0,SouthCarolina,226246.0
2299,,2015-10-11,1.03,,121966.0,64658.4,20190.4,61147.5,43009.5,18138.0,0.0,conventional,2015.0,SouthCarolina,267962.0
2300,,2015-10-04,1.04,,123693.0,70671.2,14906.4,58649.9,38750.4,19899.5,0.0,conventional,2015.0,SouthCarolina,267920.0
2301,,2015-09-27,1.08,,111055.0,72273.2,18765.6,51329.4,42223.6,9105.73,0.0,conventional,2015.0,SouthCarolina,253423.0
2302,,2015-09-20,1.02,,148634.0,77644.2,14421.8,71477.4,49597.3,21851.3,28.83,conventional,2015.0,SouthCarolina,312177.0
2303,,2015-09-13,1.14,,124781.0,61067.3,13939.7,69966.5,55240.3,14707.8,18.38,conventional,2015.0,SouthCarolina,269755.0
2304,,2015-09-06,1.0,,165545.0,78503.4,23189.4,86517.6,68115.0,18328.9,73.73,conventional,2015.0,SouthCarolina,353755.0
2305,,2015-08-30,1.15,,130773.0,58761.6,15284.9,75880.7,70666.7,5198.14,15.84,conventional,2015.0,SouthCarolina,280700.0
2306,,2015-08-23,1.09,,139532.0,64117.6,17089.7,89642.5,84625.0,5017.48,0.0,conventional,2015.0,SouthCarolina,310382.0
2307,,2015-08-16,1.12,,157908.0,60468.0,17614.6,84760.2,78819.8,5940.47,0.0,conventional,2015.0,SouthCarolina,320751.0
2308,,2015-08-09,1.05,,179463.0,69024.2,18362.4,87081.1,75517.0,11497.7,66.42,conventional,2015.0,SouthCarolina,353931.0
2309,,2015-08-02,1.14,,148658.0,64352.1,19051.8,77550.5,72040.7,5488.53,21.28,conventional,2015.0,SouthCarolina,309612.0
2310,,2015-07-26,1.11,,160050.0,63162.9,18771.9,85644.9,80982.4,4662.48,0.0,conventional,2015.0,SouthCarolina,327630.0
2311,,2015-07-19,1.05,,212350.0,70690.7,18957.9,77507.5,67097.3,10410.2,0.0,conventional,2015.0,SouthCarolina,379506.0
2312,,2015-07-12,1.14,,143217.0,81353.8,17190.8,79172.4,73161.8,5916.12,94.44,conventional,2015.0,SouthCarolina,320934.0
2313,,2015-07-05,1.05,,204374.0,93000.2,20072.7,89263.8,78695.4,10568.4,0.0,conventional,2015.0,SouthCarolina,406711.0
2314,,2015-06-28,1.11,,152050.0,76047.9,18078.6,94248.3,89211.4,4983.53,53.35,conventional,2015.0,SouthCarolina,340425.0
2315,,2015-06-21,1.03,,207438.0,71556.6,17373.3,96387.0,84821.9,11533.1,32.04,conventional,2015.0,SouthCarolina,392755.0
2316,,2015-06-14,1.1,,172821.0,60267.0,18287.9,88543.1,82278.6,6256.45,8.02,conventional,2015.0,SouthCarolina,339919.0
2317,,2015-06-07,1.04,,223639.0,46631.2,17294.7,91280.6,80178.0,11102.7,0.0,conventional,2015.0,SouthCarolina,378845.0
2318,,2015-05-31,1.13,,185324.0,43301.7,18016.0,76250.0,70488.0,5756.74,5.35,conventional,2015.0,SouthCarolina,322891.0
2319,,2015-05-24,1.05,,247039.0,58352.9,20373.5,81734.5,69674.4,12060.1,0.0,conventional,2015.0,SouthCarolina,407500.0
2320,,2015-05-17,1.09,,200005.0,46163.1,18078.0,82454.0,76994.1,5459.83,0.0,conventional,2015.0,SouthCarolina,346700.0
2321,,2015-05-10,1.13,,199490.0,44017.8,16482.3,69855.2,64229.2,5626.05,0.0,conventional,2015.0,SouthCarolina,329845.0
2322,,2015-05-03,0.97,,271320.0,72324.5,26965.2,86801.2,70271.0,16530.3,0.0,conventional,2015.0,SouthCarolina,457411.0
2323,,2015-04-26,1.1,,191954.0,43170.3,16204.5,68330.6,63208.1,5122.52,0.0,conventional,2015.0,SouthCarolina,319659.0
2324,,2015-04-19,1.08,,185940.0,43227.6,15722.1,78051.5,72168.6,5882.97,0.0,conventional,2015.0,SouthCarolina,322941.0
2325,,2015-04-12,1.05,,220209.0,49060.0,16838.5,70520.0,57991.0,12529.1,0.0,conventional,2015.0,SouthCarolina,356627.0
2326,,2015-04-05,1.1,,187483.0,44278.2,18418.7,61466.7,53591.4,7875.31,0.0,conventional,2015.0,SouthCarolina,311647.0
2327,,2015-03-29,1.11,,151124.0,45649.7,16553.0,71512.4,64967.2,6545.23,0.0,conventional,2015.0,SouthCarolina,284840.0
2328,,2015-03-22,1.0,,218786.0,48984.2,15237.9,83672.0,71610.5,12061.4,0.0,conventional,2015.0,SouthCarolina,366680.0
2329,,2015-03-15,1.15,,171702.0,44167.6,18024.3,63961.8,58791.1,5170.75,0.0,conventional,2015.0,SouthCarolina,297856.0
2330,,2015-03-08,1.14,,173429.0,39009.8,14400.7,62840.2,58373.5,4466.78,0.0,conventional,2015.0,SouthCarolina,289680.0
2331,,2015-03-01,1.05,,213316.0,42197.1,13638.5,68425.3,57884.6,10540.7,0.0,conventional,2015.0,SouthCarolina,337577.0
2332,,2015-02-22,1.02,,193229.0,45809.8,23875.6,70004.4,64068.2,5936.16,0.0,conventional,2015.0,SouthCarolina,332919.0
2333,,2015-02-15,1.11,,163448.0,40081.2,14735.3,60249.6,44927.1,15322.5,0.0,conventional,2015.0,SouthCarolina,278514.0
2334,,2015-02-08,1.06,,169169.0,41468.7,12641.2,59543.8,44770.8,14773.0,0.0,conventional,2015.0,SouthCarolina,282823.0
2335,,2015-02-01,0.91,,284674.0,78055.2,27248.2,79706.8,51793.3,27913.4,0.0,conventional,2015.0,SouthCarolina,469684.0
2336,,2015-01-25,1.06,,187805.0,46948.0,12431.6,64163.7,45690.0,18473.7,0.0,conventional,2015.0,SouthCarolina,311348.0
2337,,2015-01-18,1.15,,160257.0,44019.6,14954.1,56975.6,35311.9,21663.7,0.0,conventional,2015.0,SouthCarolina,276206.0
2338,,2015-01-11,1.1,,162428.0,39713.8,14197.0,63367.5,44865.0,18502.6,0.0,conventional,2015.0,SouthCarolina,279707.0
2339,,2015-01-04,1.01,,180977.0,46253.5,12923.5,68870.2,52556.0,16314.2,0.0,conventional,2015.0,SouthCarolina,309024.0
2340,,2015-12-27,0.81,,2295320.0,1290850.0,392846.0,852656.0,663310.0,105318.0,84028.6,conventional,2015.0,SouthCentral,4831660.0
2341,,2015-12-20,0.81,,2166800.0,1226510.0,412829.0,759069.0,555357.0,95639.5,108073.0,conventional,2015.0,SouthCentral,4565210.0
2342,,2015-12-13,0.78,,2366880.0,1559600.0,271515.0,671313.0,554564.0,115546.0,1203.17,conventional,2015.0,SouthCentral,4869310.0
2343,,2015-12-06,0.76,,2271090.0,1989750.0,38648.1,639039.0,496733.0,141970.0,336.81,conventional,2015.0,SouthCentral,4938530.0
2344,,2015-11-29,0.82,,2105670.0,1234910.0,27985.2,601012.0,505844.0,95136.6,31.67,conventional,2015.0,SouthCentral,3969580.0
2345,,2015-11-22,0.8,,2187380.0,1451470.0,39736.8,668922.0,550979.0,117936.0,7.05,conventional,2015.0,SouthCentral,4347510.0
2346,,2015-11-15,0.76,,2762020.0,1375460.0,39019.7,767186.0,600933.0,166200.0,52.45,conventional,2015.0,SouthCentral,4943690.0
2347,,2015-11-08,0.8,,2470150.0,1630410.0,115277.0,648983.0,485540.0,163126.0,316.84,conventional,2015.0,SouthCentral,4864810.0
2348,,2015-11-01,0.81,,2344880.0,1704040.0,363473.0,660163.0,478366.0,181456.0,341.24,conventional,2015.0,SouthCentral,5072550.0
2349,,2015-10-25,0.86,,2542910.0,1537780.0,247539.0,583832.0,475267.0,108231.0,333.82,conventional,2015.0,SouthCentral,4912070.0
2350,,2015-10-18,0.87,,2488220.0,1352550.0,274014.0,572923.0,489000.0,83782.5,140.01,conventional,2015.0,SouthCentral,4687710.0
2351,,2015-10-11,0.83,,2351610.0,1833540.0,426601.0,624296.0,504922.0,119235.0,138.43,conventional,2015.0,SouthCentral,5236050.0
2352,,2015-10-04,0.84,,2257190.0,2067870.0,184771.0,691700.0,517822.0,173688.0,190.09,conventional,2015.0,SouthCentral,5201540.0
2353,,2015-09-27,0.87,,2252040.0,2042360.0,83994.0,608982.0,480873.0,128033.0,75.76,conventional,2015.0,SouthCentral,4987380.0
2354,,2015-09-20,0.83,,2453280.0,2117630.0,39835.3,600986.0,478669.0,122303.0,14.42,conventional,2015.0,SouthCentral,5211740.0
2355,,2015-09-13,0.88,,2609000.0,2390280.0,34341.4,728228.0,533041.0,195144.0,43.22,conventional,2015.0,SouthCentral,5761850.0
2356,,2015-09-06,0.86,,2898000.0,2322080.0,36318.5,723134.0,571900.0,151197.0,35.92,conventional,2015.0,SouthCentral,5979530.0
2357,,2015-08-30,0.87,,3171390.0,1387820.0,28997.6,612042.0,535065.0,76947.6,29.11,conventional,2015.0,SouthCentral,5200250.0
2358,,2015-08-23,0.89,,3058910.0,1546630.0,30815.6,599226.0,513745.0,85422.4,58.47,conventional,2015.0,SouthCentral,5235580.0
2359,,2015-08-16,0.89,,3273620.0,1474650.0,35283.6,626262.0,536381.0,89808.3,73.02,conventional,2015.0,SouthCentral,5409820.0
2360,,2015-08-09,0.89,,3096270.0,1600370.0,40173.4,616583.0,529408.0,87160.2,14.24,conventional,2015.0,SouthCentral,5353390.0
2361,,2015-08-02,0.9,,3276780.0,1254700.0,24749.1,586106.0,492931.0,93162.7,12.63,conventional,2015.0,SouthCentral,5142340.0
2362,,2015-07-26,0.81,,3166740.0,1982140.0,32905.2,640741.0,511309.0,129426.0,7.08,conventional,2015.0,SouthCentral,5822520.0
2363,,2015-07-19,0.83,,3141800.0,1766900.0,28797.4,766442.0,589126.0,177295.0,20.41,conventional,2015.0,SouthCentral,5703940.0
2364,,2015-07-12,0.82,,3318840.0,1523780.0,33415.6,668330.0,547333.0,119640.0,1357.03,conventional,2015.0,SouthCentral,5544370.0
2365,,2015-07-05,0.83,,3835280.0,1639740.0,47955.0,857319.0,754239.0,103047.0,32.94,conventional,2015.0,SouthCentral,6380290.0
2366,,2015-06-28,0.77,,3656340.0,1416250.0,81756.0,869763.0,678138.0,191573.0,52.33,conventional,2015.0,SouthCentral,6024100.0
2367,,2015-06-21,0.79,,3460010.0,1739130.0,97002.7,857458.0,683943.0,173498.0,17.56,conventional,2015.0,SouthCentral,6153610.0
2368,,2015-06-14,0.69,,4668960.0,1660110.0,77845.0,874885.0,716742.0,158100.0,42.53,conventional,2015.0,SouthCentral,7281800.0
2369,,2015-06-07,0.75,,3870040.0,1479530.0,106107.0,778329.0,662253.0,116062.0,14.03,conventional,2015.0,SouthCentral,6234010.0
2370,,2015-05-31,0.74,,4136440.0,1501300.0,34073.4,678141.0,530630.0,147483.0,28.04,conventional,2015.0,SouthCentral,6349960.0
2371,,2015-05-24,0.83,,3794420.0,1434380.0,38143.1,636646.0,545155.0,91459.6,31.62,conventional,2015.0,SouthCentral,5903600.0
2372,,2015-05-17,0.79,,3979430.0,1202270.0,33292.2,616788.0,528432.0,88337.6,17.58,conventional,2015.0,SouthCentral,5831780.0
2373,,2015-05-10,0.79,,3969050.0,1709200.0,36330.8,685755.0,533598.0,152122.0,35.22,conventional,2015.0,SouthCentral,6400340.0
2374,,2015-05-03,0.78,,3520800.0,2265490.0,58510.1,713924.0,546260.0,166651.0,1012.94,conventional,2015.0,SouthCentral,6558730.0
2375,,2015-04-26,0.83,,3637680.0,1248420.0,73076.9,619799.0,519975.0,99430.5,393.17,conventional,2015.0,SouthCentral,5578980.0
2376,,2015-04-19,0.82,,3657280.0,1183500.0,114924.0,638185.0,538971.0,99203.4,10.59,conventional,2015.0,SouthCentral,5593880.0
2377,,2015-04-12,0.8,,3851190.0,1385670.0,102729.0,590480.0,536035.0,54424.2,21.16,conventional,2015.0,SouthCentral,5930070.0
2378,,2015-04-05,0.83,,3676640.0,1856950.0,104285.0,730848.0,670638.0,58681.6,1528.97,conventional,2015.0,SouthCentral,6368730.0
2379,,2015-03-29,0.82,,3091050.0,1836370.0,89374.2,696228.0,633029.0,63160.1,38.6,conventional,2015.0,SouthCentral,5713020.0
2380,,2015-03-22,0.76,,3785380.0,1476710.0,81039.5,665688.0,540561.0,125103.0,23.75,conventional,2015.0,SouthCentral,6008820.0
2381,,2015-03-15,0.79,,3290880.0,1644220.0,115290.0,653367.0,522678.0,130675.0,14.02,conventional,2015.0,SouthCentral,5703760.0
2382,,2015-03-08,0.8,,3215940.0,1855970.0,79560.0,713532.0,537992.0,175512.0,28.37,conventional,2015.0,SouthCentral,5865000.0
2383,,2015-03-01,0.87,,2944930.0,1629790.0,90167.6,649550.0,518799.0,130727.0,24.34,conventional,2015.0,SouthCentral,5314430.0
2384,,2015-02-22,0.85,,3077730.0,1408140.0,81708.3,640697.0,529675.0,111022.0,0.0,conventional,2015.0,SouthCentral,5208270.0
2385,,2015-02-15,0.8,,3047000.0,1421560.0,93962.0,642455.0,540024.0,102418.0,13.72,conventional,2015.0,SouthCentral,5204970.0
2386,,2015-02-08,0.73,,3323430.0,1927400.0,75885.0,573512.0,518540.0,54886.6,85.88,conventional,2015.0,SouthCentral,5900230.0
2387,,2015-02-01,0.71,,3776940.0,2348980.0,161845.0,646594.0,519848.0,126683.0,63.26,conventional,2015.0,SouthCentral,6934360.0
2388,,2015-01-25,0.81,,3205530.0,1298840.0,68870.7,569013.0,476250.0,92763.3,0.0,conventional,2015.0,SouthCentral,5142260.0
2389,,2015-01-18,0.79,,2839360.0,1782050.0,146481.0,554739.0,497106.0,57607.2,25.69,conventional,2015.0,SouthCentral,5322630.0
2390,,2015-01-11,0.8,,2973370.0,1717170.0,88373.8,630814.0,533599.0,97164.1,50.21,conventional,2015.0,SouthCentral,5409730.0
2391,,2015-01-04,0.77,,2745010.0,1755140.0,73432.9,570683.0,442218.0,128451.0,13.59,conventional,2015.0,SouthCentral,5144270.0
2392,,2015-12-27,0.98,,2045750.0,275823.0,13994.5,689386.0,425319.0,264040.0,27.11,conventional,2015.0,Southeast,3024960.0
2393,,2015-12-20,1.12,,1449140.0,211596.0,10520.4,535050.0,399344.0,135634.0,72.3,conventional,2015.0,Southeast,2206300.0
2394,,2015-12-13,0.96,,2127600.0,303892.0,12361.3,598735.0,326312.0,272311.0,111.54,conventional,2015.0,Southeast,3042590.0
2395,,2015-12-06,1.13,,1520190.0,248205.0,15672.9,421482.0,275520.0,145935.0,27.12,conventional,2015.0,Southeast,2205550.0
2396,,2015-11-29,0.97,,1797110.0,273706.0,12260.8,532751.0,280569.0,252140.0,42.3,conventional,2015.0,Southeast,2615830.0
2397,,2015-11-22,0.98,,1799500.0,285066.0,13736.8,569248.0,319822.0,249396.0,30.26,conventional,2015.0,Southeast,2667550.0
2398,,2015-11-15,1.16,,1455200.0,294620.0,20815.3,472050.0,313846.0,158187.0,18.17,conventional,2015.0,Southeast,2242690.0
2399,,2015-11-08,1.16,,1420320.0,298082.0,25683.0,453680.0,309653.0,143979.0,48.52,conventional,2015.0,Southeast,2197760.0
2400,,2015-11-01,0.98,,2058750.0,472311.0,31277.4,664707.0,353189.0,311503.0,15.18,conventional,2015.0,Southeast,3227050.0
2401,,2015-10-25,1.16,,1278660.0,393459.0,28828.1,510769.0,329672.0,181063.0,33.46,conventional,2015.0,Southeast,2211720.0
2402,,2015-10-18,1.15,,1274190.0,426237.0,28371.9,545844.0,355763.0,190038.0,42.72,conventional,2015.0,Southeast,2274640.0
2403,,2015-10-11,0.97,,1810140.0,579737.0,34930.6,755016.0,356708.0,398281.0,27.49,conventional,2015.0,Southeast,3179820.0
2404,,2015-10-04,0.98,,1909900.0,591640.0,25995.3,732123.0,340718.0,391377.0,27.48,conventional,2015.0,Southeast,3259660.0
2405,,2015-09-27,1.17,,1266450.0,519007.0,33834.4,494766.0,307494.0,187253.0,18.31,conventional,2015.0,Southeast,2314060.0
2406,,2015-09-20,0.96,,2000380.0,663554.0,27931.9,804545.0,382667.0,421701.0,176.91,conventional,2015.0,Southeast,3496410.0
2407,,2015-09-13,1.15,,1317280.0,534413.0,26776.4,608182.0,397112.0,211034.0,36.53,conventional,2015.0,Southeast,2486650.0
2408,,2015-09-06,0.97,,2175320.0,650270.0,43507.3,881614.0,472040.0,409431.0,142.85,conventional,2015.0,Southeast,3750710.0
2409,,2015-08-30,1.19,,1422800.0,464252.0,31618.8,625962.0,489650.0,136184.0,127.38,conventional,2015.0,Southeast,2544630.0
2410,,2015-08-23,1.16,,1423080.0,477976.0,35514.8,644139.0,520131.0,123969.0,39.29,conventional,2015.0,Southeast,2580710.0
2411,,2015-08-16,1.16,,1615210.0,431016.0,55158.3,665007.0,529014.0,135888.0,105.41,conventional,2015.0,Southeast,2766390.0
2412,,2015-08-09,1.0,,2430270.0,498991.0,79631.9,795955.0,525550.0,270162.0,242.84,conventional,2015.0,Southeast,3804850.0
2413,,2015-08-02,1.18,,1539270.0,430134.0,81144.7,624082.0,502278.0,121708.0,95.46,conventional,2015.0,Southeast,2674630.0
2414,,2015-07-26,1.15,,1615660.0,424561.0,78530.5,624198.0,515494.0,108704.0,0.0,conventional,2015.0,Southeast,2742950.0
2415,,2015-07-19,0.99,,2507730.0,515359.0,77561.4,710304.0,471730.0,238574.0,0.0,conventional,2015.0,Southeast,3810950.0
2416,,2015-07-12,1.17,,1578240.0,467849.0,72897.7,629756.0,501415.0,127743.0,598.61,conventional,2015.0,Southeast,2748750.0
2417,,2015-07-05,0.99,,2713600.0,592279.0,97111.6,892289.0,621426.0,270807.0,55.7,conventional,2015.0,Southeast,4295280.0
2418,,2015-06-28,1.14,,1721630.0,464034.0,59679.5,780701.0,648106.0,132335.0,259.93,conventional,2015.0,Southeast,3026050.0
2419,,2015-06-21,0.97,,2602620.0,462243.0,62634.6,891883.0,619129.0,272640.0,113.58,conventional,2015.0,Southeast,4019380.0
2420,,2015-06-14,1.15,,1910740.0,315079.0,46585.6,749424.0,611441.0,137879.0,104.62,conventional,2015.0,Southeast,3021830.0
2421,,2015-06-07,0.99,,2862820.0,294520.0,26236.4,819542.0,551433.0,268101.0,8.71,conventional,2015.0,Southeast,4003120.0
2422,,2015-05-31,1.17,,2048880.0,206982.0,25671.1,602974.0,473339.0,129597.0,37.67,conventional,2015.0,Southeast,2884510.0
2423,,2015-05-24,1.0,,3209530.0,311177.0,30510.2,747294.0,457339.0,289932.0,23.22,conventional,2015.0,Southeast,4298520.0
2424,,2015-05-17,1.15,,2098270.0,211868.0,26127.7,599906.0,470993.0,128913.0,0.0,conventional,2015.0,Southeast,2936170.0
2425,,2015-05-10,1.17,,2167780.0,212422.0,24440.6,559134.0,437056.0,122078.0,0.0,conventional,2015.0,Southeast,2963780.0
2426,,2015-05-03,0.97,,3682280.0,383804.0,40064.1,880125.0,496137.0,382606.0,1381.94,conventional,2015.0,Southeast,4986270.0
2427,,2015-04-26,1.16,,2170190.0,220781.0,23844.7,596410.0,461693.0,133264.0,1454.17,conventional,2015.0,Southeast,3011230.0
2428,,2015-04-19,1.14,,2014440.0,214218.0,23685.0,604810.0,455796.0,149014.0,0.0,conventional,2015.0,Southeast,2857160.0
2429,,2015-04-12,1.0,,2801180.0,292734.0,23471.1,664121.0,371569.0,292551.0,0.0,conventional,2015.0,Southeast,3781500.0
2430,,2015-04-05,1.08,,2257670.0,252738.0,26137.3,603912.0,387484.0,215545.0,883.33,conventional,2015.0,Southeast,3140460.0
2431,,2015-03-29,1.16,,1804280.0,205041.0,23224.7,526377.0,379305.0,147071.0,0.0,conventional,2015.0,Southeast,2558930.0
2432,,2015-03-22,0.98,,2823710.0,299770.0,21570.5,722405.0,447949.0,274435.0,20.76,conventional,2015.0,Southeast,3867450.0
2433,,2015-03-15,1.21,,1865220.0,211823.0,25792.7,499505.0,375573.0,123876.0,56.45,conventional,2015.0,Southeast,2602340.0
2434,,2015-03-08,1.18,,1894000.0,199318.0,20683.8,528578.0,413604.0,114974.0,0.0,conventional,2015.0,Southeast,2642580.0
2435,,2015-03-01,1.01,,2682070.0,281503.0,19429.7,650176.0,396513.0,253660.0,2.98,conventional,2015.0,Southeast,3633170.0
2436,,2015-02-22,1.11,,1960710.0,236520.0,34466.5,564496.0,437764.0,126732.0,0.0,conventional,2015.0,Southeast,2796200.0
2437,,2015-02-15,1.16,,1820560.0,219337.0,21706.0,496957.0,295183.0,201773.0,0.0,conventional,2015.0,Southeast,2558560.0
2438,,2015-02-08,1.11,,1871660.0,226040.0,18310.0,457962.0,272767.0,185195.0,0.0,conventional,2015.0,Southeast,2573970.0
2439,,2015-02-01,0.93,,3656340.0,451195.0,40258.8,776257.0,359145.0,417112.0,0.0,conventional,2015.0,Southeast,4924050.0
2440,,2015-01-25,1.15,,1990980.0,266024.0,18600.9,502397.0,281141.0,221256.0,0.0,conventional,2015.0,Southeast,2778000.0
2441,,2015-01-18,1.19,,1815850.0,273696.0,22004.3,484236.0,258542.0,225695.0,0.0,conventional,2015.0,Southeast,2595780.0
2442,,2015-01-11,1.18,,1667010.0,269027.0,21918.5,475337.0,260164.0,215173.0,0.0,conventional,2015.0,Southeast,2433300.0
2443,,2015-01-04,0.98,,2296070.0,320374.0,18938.4,568731.0,287820.0,280911.0,0.0,conventional,2015.0,Southeast,3204110.0
2444,,2015-12-27,1.05,,20577.2,21592.4,2889.97,22039.8,21900.1,0.0,139.72,conventional,2015.0,Spokane,67099.4
2445,,2015-12-20,1.12,,17819.3,16576.8,2660.37,24499.2,24499.2,0.0,0.0,conventional,2015.0,Spokane,61555.6
2446,,2015-12-13,0.99,,22229.2,20738.7,2189.59,22273.7,22269.4,4.28,0.0,conventional,2015.0,Spokane,67431.2
2447,,2015-12-06,0.85,,18780.0,39234.4,2758.78,39460.5,38946.8,513.71,0.0,conventional,2015.0,Spokane,100234.0
2448,,2015-11-29,1.17,,16876.9,16826.8,2523.85,15204.5,15204.5,0.0,0.0,conventional,2015.0,Spokane,51432.1
2449,,2015-11-22,1.12,,17535.5,21806.1,2671.75,14000.1,14000.1,0.0,0.0,conventional,2015.0,Spokane,56013.4
2450,,2015-11-15,1.0,,17122.0,38867.9,2013.77,26395.2,26395.2,0.0,0.0,conventional,2015.0,Spokane,84398.9
2451,,2015-11-08,1.08,,19315.1,26207.7,2182.03,16116.3,16116.3,0.0,0.0,conventional,2015.0,Spokane,63821.2
2452,,2015-11-01,1.13,,20262.5,23801.8,2428.84,13658.5,13658.5,0.0,0.0,conventional,2015.0,Spokane,60151.7
2453,,2015-10-25,1.08,,16618.1,33389.3,2073.74,14771.5,14720.7,50.73,0.0,conventional,2015.0,Spokane,66852.6
2454,,2015-10-18,1.13,,16562.0,30936.6,1935.49,11298.8,11298.8,0.0,0.0,conventional,2015.0,Spokane,60732.9
2455,,2015-10-11,0.94,,11289.8,56878.4,1932.9,18479.1,18479.1,0.0,0.0,conventional,2015.0,Spokane,88580.1
2456,,2015-10-04,0.99,,18331.9,47471.0,1657.16,10054.7,10054.7,0.0,0.0,conventional,2015.0,Spokane,77514.8
2457,,2015-09-27,1.09,,25431.5,23735.7,2196.24,12539.4,12539.4,0.0,0.0,conventional,2015.0,Spokane,63902.9
2458,,2015-09-20,1.05,,20718.7,42342.6,4327.13,12114.6,12114.6,0.0,0.0,conventional,2015.0,Spokane,79503.1
2459,,2015-09-13,1.03,,39572.1,24065.3,2657.99,12475.9,12475.9,0.0,0.0,conventional,2015.0,Spokane,78771.3
2460,,2015-09-06,1.08,,32235.7,18153.7,3891.68,12820.4,12820.4,0.0,0.0,conventional,2015.0,Spokane,67101.5
2461,,2015-08-30,1.11,,31274.8,16651.7,3820.56,9429.8,9427.72,2.08,0.0,conventional,2015.0,Spokane,61176.9
2462,,2015-08-23,1.08,,34441.2,35454.7,2497.82,11940.0,11869.4,70.6,0.0,conventional,2015.0,Spokane,84333.7
2463,,2015-08-16,1.15,,33363.4,25970.3,3108.08,9950.38,9950.38,0.0,0.0,conventional,2015.0,Spokane,72392.1
2464,,2015-08-09,1.21,,32213.4,23114.5,3261.8,11761.6,11761.6,0.0,0.0,conventional,2015.0,Spokane,70351.3
2465,,2015-08-02,1.19,,35242.1,24453.7,3189.46,11954.5,11954.5,0.0,0.0,conventional,2015.0,Spokane,74839.7
2466,,2015-07-26,1.18,,33592.2,22293.6,3203.53,12060.9,12060.9,0.0,0.0,conventional,2015.0,Spokane,71150.2
2467,,2015-07-19,1.16,,39750.7,23169.4,2910.03,11475.3,11475.3,0.0,0.0,conventional,2015.0,Spokane,77305.3
